Project,sha,class_,method,Found
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_appendAll,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_prepend,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_prependAll,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_removeAll,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_removeAtIndex,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_remove_single,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_set,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_list_setAtIndex,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_map_addAll,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_map_put,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_map_removeByKey,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_map_set,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_set_add,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_set_addAll,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_set_remove,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_set_removeAll,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_set_setValue,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_value_if_equal,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_value_if_exists,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_with_options,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestDSLSimpleEntity,should_dsl_update_with_schema_name,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithComplexCounter,should_dsl_update_codec_counter,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithComplexTuple,should_insert,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithCompositePartitionKey,should_insert,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithCounterColumn,should_delete_by_id,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithCounterColumn,should_delete_instance,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithCounterColumn,should_dsl_delete,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithCounterColumn,should_dsl_update,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithStaticColumn,should_dsl_delete_static,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithStaticColumn,should_dsl_update_static,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithStaticColumn,should_insert,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithStaticColumn,should_insert_static,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestEntityWithStaticColumn,should_insert_static_with_insert_strategy,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestInterceptorsSimpleEntity,should_trigger_for_insert,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestTypedQueries,should_perform_bound_statement_typed_query,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.TestTypedQueries,should_perform_prepared_typed_query,1
achilles,a10c468cad70a42ca3e9acdca1f0ad0b6bbfe365,info.archinnov.achilles.it.bugs.TestDSLUpdateWithTTLAndTimestamp,should_dsl_update_with_ttl,1
achilles,e05645c7113e8863fd6ae2f12d2f38dd89b7dce0,info.archinnov.achilles.it.TestEntityWithStaticAnnotations,should_insert_using_static_strategy_an_consistency_level,1
achilles,f01f53d005c0fbaddce2386e34cbf408e53d554f,info.archinnov.achilles.it.TestAsyncDSLSimpleEntity,should_dsl_update_value_async,1
achilles,f19176a2b5baa691ab3150e7734c2a9f024f6b1e,info.archinnov.achilles.it.TestTypedQueries,should_fail_regular_typed_query_if_table_not_correspond,1
achilles,fe15e87f6fdec6cd46eda15a87986e3e1b8cb22c,info.archinnov.achilles.it.TestAsyncCRUDSimpleEntity,should_insert_async,1
