Project,sha,class_,method,Found
hadoop,49baada6cc3fe6c79bd2b2b364fa5e27e19a77f7,org.apache.hadoop.hdfs.TestRestartDFS,testRestartDFS,1
hadoop,49baada6cc3fe6c79bd2b2b364fa5e27e19a77f7,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,49baada6cc3fe6c79bd2b2b364fa5e27e19a77f7,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,4a98639a557785a7ded71976e92779efc789eab0,org.apache.hadoop.hdfs.TestFileCreationNamenodeRestart,testFileCreationNamenodeRestart,1
hadoop,4a98639a557785a7ded71976e92779efc789eab0,org.apache.hadoop.hdfs.server.namenode.TestListCorruptFileBlocks,testlistCorruptFileBlocks,1
hadoop,4a98639a557785a7ded71976e92779efc789eab0,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,4a98639a557785a7ded71976e92779efc789eab0,org.apache.hadoop.hdfs.web.TestFSMainOperationsWebHdfs,testMkdirsFailsForSubdirectoryOfExistingFile,1
hadoop,4b9fa6af9d962792eca171f6e67b96fa4cd27ca6,org.apache.hadoop.mapreduce.v2.app.TestRMContainerAllocator,testUpdatedNodes,2
hadoop,4b9fa6af9d962792eca171f6e67b96fa4cd27ca6,org.apache.hadoop.mapreduce.v2.app.TestStagingCleanup,testDeletionofStagingOnKillLastTry,1
hadoop,4b9fa6af9d962792eca171f6e67b96fa4cd27ca6,org.apache.hadoop.mapreduce.v2.util.TestMRApps,testSetupDistributedCacheConflictsFiles,1
hadoop,4b9fa6af9d962792eca171f6e67b96fa4cd27ca6,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,4b9fa6af9d962792eca171f6e67b96fa4cd27ca6,org.apache.hadoop.yarn.server.resourcemanager.TestResourceTrackerService,testDecommissionWithIncludeHosts,1
hadoop,4e9c652c5200d5bf296a5a776d12b6ca4b2d5fab,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot,1
hadoop,4e9c652c5200d5bf296a5a776d12b6ca4b2d5fab,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes,1
hadoop,4e9c652c5200d5bf296a5a776d12b6ca4b2d5fab,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testCreateSymlink,1
hadoop,4e9c652c5200d5bf296a5a776d12b6ca4b2d5fab,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testUpdatePipeline,1
hadoop,4e9c652c5200d5bf296a5a776d12b6ca4b2d5fab,org.apache.hadoop.mapreduce.v2.app.TestStagingCleanup,testDeletionofStagingOnKillLastTry,1
hadoop,4e9c652c5200d5bf296a5a776d12b6ca4b2d5fab,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure,1
hadoop,4e9c652c5200d5bf296a5a776d12b6ca4b2d5fab,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,520d2502c52ec60f8ba66d6bd8b7c812e2941bba,org.apache.hadoop.hdfs.TestLocalDFS,testWorkingDirectory,1
hadoop,520d2502c52ec60f8ba66d6bd8b7c812e2941bba,org.apache.hadoop.hdfs.TestWriteRead,testReadPosCurrentBlock,1
hadoop,520d2502c52ec60f8ba66d6bd8b7c812e2941bba,org.apache.hadoop.hdfs.TestWriteRead,testWriteReadPos,1
hadoop,520d2502c52ec60f8ba66d6bd8b7c812e2941bba,org.apache.hadoop.hdfs.TestWriteRead,testWriteReadSeq,1
hadoop,520d2502c52ec60f8ba66d6bd8b7c812e2941bba,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,520d2502c52ec60f8ba66d6bd8b7c812e2941bba,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock,1
hadoop,520d2502c52ec60f8ba66d6bd8b7c812e2941bba,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,5795fcfd9904431ec075fdce7ab8559ff50eccd2,org.apache.hadoop.hdfs.TestLeaseRecovery,testBlockSynchronization,1
hadoop,5945a05eee63ae8c85593232c2450a5cf259ff36,org.apache.hadoop.hdfs.TestBlocksScheduledCounter,testBlocksScheduledCounter,1
hadoop,5945a05eee63ae8c85593232c2450a5cf259ff36,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClose,1
hadoop,5945a05eee63ae8c85593232c2450a5cf259ff36,org.apache.hadoop.hdfs.TestFileCreationClient,testClientTriggeredLeaseRecovery,1
hadoop,5945a05eee63ae8c85593232c2450a5cf259ff36,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,5945a05eee63ae8c85593232c2450a5cf259ff36,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpcLeak,1
hadoop,5945a05eee63ae8c85593232c2450a5cf259ff36,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException,1
hadoop,5945a05eee63ae8c85593232c2450a5cf259ff36,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,5945a05eee63ae8c85593232c2450a5cf259ff36,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,5fadd4de2a73fcf35eab78d6c078e62b5a3c60d5,org.apache.hadoop.hdfs.TestAbandonBlock,testAbandonBlock,1
hadoop,5fadd4de2a73fcf35eab78d6c078e62b5a3c60d5,org.apache.hadoop.hdfs.TestAbandonBlock,testQuotaUpdatedWhenBlockAbandoned,1
hadoop,5fadd4de2a73fcf35eab78d6c078e62b5a3c60d5,org.apache.hadoop.hdfs.TestConnCache,testSocketCache,1
hadoop,5fadd4de2a73fcf35eab78d6c078e62b5a3c60d5,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,5fadd4de2a73fcf35eab78d6c078e62b5a3c60d5,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpcLeak,1
hadoop,5fadd4de2a73fcf35eab78d6c078e62b5a3c60d5,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testInputStreamClosedTwice,1
hadoop,5fadd4de2a73fcf35eab78d6c078e62b5a3c60d5,org.apache.hadoop.hdfs.web.TestWebHdfsFileSystemContract,testRenameDirectoryAsExistingDirectory,1
hadoop,5fadd4de2a73fcf35eab78d6c078e62b5a3c60d5,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,5fadd4de2a73fcf35eab78d6c078e62b5a3c60d5,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess,1
hadoop,5fadd4de2a73fcf35eab78d6c078e62b5a3c60d5,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup,1
hadoop,6217e54718fc0ba8845ef8cc5a558fe67d98c18e,org.apache.hadoop.hdfs.TestFileStatus,testGetFileInfo,1
hadoop,6217e54718fc0ba8845ef8cc5a558fe67d98c18e,org.apache.hadoop.hdfs.TestHFlush,hFlush_01,1
hadoop,6217e54718fc0ba8845ef8cc5a558fe67d98c18e,org.apache.hadoop.hdfs.TestHFlush,hFlush_02,1
hadoop,6217e54718fc0ba8845ef8cc5a558fe67d98c18e,org.apache.hadoop.hdfs.TestHFlush,hFlush_03,1
hadoop,6217e54718fc0ba8845ef8cc5a558fe67d98c18e,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted,1
hadoop,6217e54718fc0ba8845ef8cc5a558fe67d98c18e,org.apache.hadoop.hdfs.TestHFlush,testPipelineHeartbeat,1
hadoop,6217e54718fc0ba8845ef8cc5a558fe67d98c18e,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock,1
hadoop,6288dfa873364d1bb735bdb811002f0080e9a1be,org.apache.hadoop.hdfs.TestFileStatus,testGetFileInfo,1
hadoop,6288dfa873364d1bb735bdb811002f0080e9a1be,org.apache.hadoop.hdfs.TestHFlush,hFlush_01,1
hadoop,6288dfa873364d1bb735bdb811002f0080e9a1be,org.apache.hadoop.hdfs.TestHFlush,hFlush_02,1
hadoop,6288dfa873364d1bb735bdb811002f0080e9a1be,org.apache.hadoop.hdfs.TestHFlush,hFlush_03,1
hadoop,6288dfa873364d1bb735bdb811002f0080e9a1be,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted,1
hadoop,6288dfa873364d1bb735bdb811002f0080e9a1be,org.apache.hadoop.hdfs.TestHFlush,testPipelineHeartbeat,1
hadoop,6288dfa873364d1bb735bdb811002f0080e9a1be,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc,1
hadoop,6288dfa873364d1bb735bdb811002f0080e9a1be,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testConcurrentFileCreation,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testDFSClientDeath,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testDeleteOnExit,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testFileCreation,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testFileCreationError1,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testFileCreationError2,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testFileCreationError3,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testFileCreationNonRecursive,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testFileCreationSimulated,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testFileCreationSyncOnClose,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testFsClose,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testFsCloseAfterClusterShutdown,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testLeaseExpireHardLimit,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestFileCreation,testServerDefaults,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.hdfs.TestParallelRead,testParallelRead,1
hadoop,646e855f6ef058b636a5fc85637a3f8e17fddaba,org.apache.hadoop.io.retry.TestFailoverProxy,testConcurrentMethodFailures,1
hadoop,659ea4c540e440004d9f1a7dedefa91c0bec8b04,org.apache.hadoop.cli.TestHDFSCLI,testAll,1
hadoop,659ea4c540e440004d9f1a7dedefa91c0bec8b04,org.apache.hadoop.hdfs.TestDFSClientRetries,testDFSClientRetriesOnBusyBlocks,1
hadoop,659ea4c540e440004d9f1a7dedefa91c0bec8b04,org.apache.hadoop.hdfs.TestDFSClientRetries,testFailuresArePerOperation,1
hadoop,659ea4c540e440004d9f1a7dedefa91c0bec8b04,org.apache.hadoop.hdfs.TestDFSClientRetries,testGetFileChecksum,1
hadoop,659ea4c540e440004d9f1a7dedefa91c0bec8b04,org.apache.hadoop.hdfs.TestDFSClientRetries,testWriteTimeoutAtDataNode,1
hadoop,659ea4c540e440004d9f1a7dedefa91c0bec8b04,org.apache.hadoop.hdfs.TestWriteConfigurationToDFS,testWriteConf,1
hadoop,659ea4c540e440004d9f1a7dedefa91c0bec8b04,org.apache.hadoop.hdfs.server.datanode.TestMulitipleNNDataBlockScanner,testBlockScannerAfterRestart,1
hadoop,65a55f2294cc94300b27bdcbbe7f828cd233d018,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir,1
hadoop,65a55f2294cc94300b27bdcbbe7f828cd233d018,org.apache.hadoop.mapred.TestJobClient,testGetStagingAreaDir,1
hadoop,65a55f2294cc94300b27bdcbbe7f828cd233d018,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache,1
hadoop,65cd7bf6b120722ee6054393520c349eeacd4969,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes,1
hadoop,65cd7bf6b120722ee6054393520c349eeacd4969,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes,1
hadoop,65cd7bf6b120722ee6054393520c349eeacd4969,org.apache.hadoop.ipc.TestIPC,testRetryProxy,1
hadoop,65cd7bf6b120722ee6054393520c349eeacd4969,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately,1
hadoop,65cd7bf6b120722ee6054393520c349eeacd4969,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak,1
hadoop,65cd7bf6b120722ee6054393520c349eeacd4969,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.TestFifoScheduler,testAppAttemptMetrics,1
hadoop,665a90cbf3bc055c8e508a252a3ab8400c3b11b7,org.apache.hadoop.hdfs.TestClientBlockVerification,testIncompleteRead,2
