Project,sha,class_,method
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testOutputStreamClosedTwice
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testOverwrite
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryAsExistingDirectory
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryAsExistingFile
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryMoveToExistingDirectory
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameDirectoryMoveToNonExistentDirectory
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileAsExistingDirectory
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileAsExistingFile
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileMoveToExistingDirectory
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameFileMoveToNonExistentDirectory
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testRenameNonExistentPath
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWorkingDirectory
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteInNonExistentDirectory
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteEmptyFile
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteHalfABlock
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteOneAndAHalfBlocks
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteOneBlock
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.TestHDFSFileSystemContract,testWriteReadAndDeleteTwoBlocks
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.balancer.TestBalancer,testBalancer1
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.balancer.TestBalancer,testBalancer2
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.datanode.TestDatanodeJsp,testGenStamp
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.datanode.TestDatanodeJsp,testViewFileJsp
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.datanode.TestDiskError,testLocalDirs
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.datanode.TestDiskError,testReplicationError
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.hdfs.server.datanode.TestDiskError,testShutdown
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserSetup
hadoop,2ce817aecf38c5e8aafbd7e2b5da08f01b2d50e6,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.ha.TestZKFailoverController,testGracefulFailover
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.ha.TestZKFailoverController,testGracefulFailoverFailBecomingStandby
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testDfsClientFailover
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testDoesntDnsResolveLogicalURI
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testFailoverOnConnectTimeout
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testFailureWithMisconfiguredHaNNs
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testFileContextDoesntDnsResolveLogicalURI
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSClientFailover,testLogicalUriShouldNotHavePorts
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSFinalize,testFinalize
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.TestDFSStorageStateRecovery,testBlockPoolStorageStates
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testNonSnapshotPathINodes
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testSnapshotPathINodes
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.hdfs.web.TestWebHdfsUrl,testSecureAuthParamsInUrl
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testBasic
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.metrics2.impl.TestMetricsSystemImpl,testInitFirstVerifyStopInvokedImmediately
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.util.TestShell,testShellCommandTimerLeak
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.yarn.server.TestDiskFailures,testLocalDirsFailures
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.yarn.server.resourcemanager.TestApplicationCleanup,testAppCleanup
hadoop,2db1d4d4ee7838f2a8c0b3999b6055456798321d,org.apache.hadoop.yarn.server.resourcemanager.security.TestRMDelegationTokens,testRMDTMasterKeyStateOnRollingMasterKey
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testClusterStats
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testClusterStatsFederation
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testDecommission
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testDecommissionFederation
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testHostsFile
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testHostsFileFederation
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestDecommission,testRecommission
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.hdfs.TestLeaseRecovery2,testHardLeaseRecoveryWithRenameAfterNameNodeRestart
hadoop,33dc6578de2c79ded7ff534126ef3cf7c0c09f74,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testCopyCommandsWithForceOption
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testCopyToLocal
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testCount
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testDFSShell
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testDu
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testErrOutPut
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testFilePermissions
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testGet
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testLsr
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testPut
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testRecrusiveRm
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testRemoteException
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testText
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testURIPaths
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDFSShell,testZeroSizeFile
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testAllWithDualPort
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClient
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSClose
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testDFSSeekExceptions
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileSystemCloseAll
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.TestDistributedFileSystem,testStatistics
hadoop,34e6de8f856648b4d74997410d9cc8da4010d7c9,org.apache.hadoop.hdfs.server.namenode.metrics.TestNameNodeMetrics,testCorruptBlock
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestFileStatus,testGetFileStatusOnNonExistantFileDir
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestHFlush,hFlush_01
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestHFlush,hFlush_02
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestHFlush,hFlush_03
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestHFlush,testHFlushInterrupted
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.TestHFlush,testPipelineHeartbeat
hadoop,35b62e6e72901d1843dc66bf0dbebc726bf64022,org.apache.hadoop.hdfs.security.token.block.TestBlockToken,testBlockTokenRpc
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestPipelines,pipeline_01
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestQuota,testBlockAllocationAdjustsUsageConservatively
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestQuota,testMultipleFilesSmallerThanOneBlock
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestQuota,testNamespaceCommands
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestQuota,testQuotaCommands
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.TestQuota,testSpaceCommands
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.hdfs.server.namenode.TestValidateConfigurationSettings,testThatMatchingRPCandHttpPortsThrowException
hadoop,37137845c8dd884b65bc2ad182f124a90410f06d,org.apache.hadoop.io.TestWritableName,testAddName
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.hdfs.server.namenode.TestSnapshotPathINodes,testAllowSnapshot
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testCreateSymlink
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA,testUpdatePipeline
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.lib.service.hadoop.TestFileSystemAccessService,fileSystemCache
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.lib.service.hadoop.TestFileSystemAccessService,fileSystemExecutorException
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.lib.service.hadoop.TestFileSystemAccessService,fileSystemExecutorNoNameNode
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.mapred.TestJobClient,testGetStagingAreaDir
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.mapreduce.v2.app.TestJobEndNotifier,testNotifyRetries
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.mapreduce.v2.app.commit.TestCommitterEventHandler,testFailure
hadoop,3c7813bbad3fbed264af39033a90949deef5a0a9,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.TestLocalResourcesTrackerImpl,testLocalResourceCache
hadoop,3cccbc9e16aada8f87ec3002b6fc9c4163832962,org.apache.hadoop.fs.shell.TestPathData,testToFile
hadoop,3cccbc9e16aada8f87ec3002b6fc9c4163832962,org.apache.hadoop.fs.shell.TestPathData,testWithDirStringAndConf
hadoop,3cccbc9e16aada8f87ec3002b6fc9c4163832962,org.apache.hadoop.security.TestDoAsEffectiveUser,testRealUserAuthorizationSuccess
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.TestDistributedFileSystem,testFileChecksum
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestCheckPointForSecurityTokens,testSaveNamespace
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestFSEditLogLoader,testDisplayRecentEditLogOpCodes
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestFSEditLogLoader,testReplicationAdjusted
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestListCorruptFileBlocks,testListCorruptFilesCorruptedBlock
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestListCorruptFileBlocks,testMaxCorruptFiles
hadoop,408656614495674992349fbda3981559ada3de0b,org.apache.hadoop.hdfs.server.namenode.TestListCorruptFileBlocks,testlistCorruptFileBlocks
